id_local;matricula;bastidor;ktype;codVersion;rvCode;marca;modelo;version;anyo;combustible;estado;fotos
-1302821363;;;;01790009;5099G;SEAT;LEON (1M1);*;0;;;0
-1064790598;;;;01800044;5127G;SKODA;OCTAVIA BERLINA (1U2);*;0;;;0
-1588872031;;;;01130082B000005;5738G;BMW;MINI (R56);*;0;;;0
-1142602846;;;;01670022B000011;950G;PEUGEOT;206;*;0;;;0
-1599275138;;;;017100280030003;;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1068437657;;;33030;019050850700028;27150;VOLKSWAGEN;GOLF VI (5K1)(10.2008);Advance;0;Diesel;;0
-1341555569;;;32064;017100500020002;15195;PORSCHE;PANAMERA (TIPO 970);S;0;Sin plomo 95;;0
-1400124818;;;;01905106;1465G;VOLKSWAGEN;GOLF VII VARIANT (BA5);*;0;;;0
-1925507669;;;;01720069;1027G;RENAULT;CLIO II FASE II (B/CB0);*;0;;;0
-1185849191;;;;01195018;2701G;DAEWOO;MATIZ;*;0;;;0
-1782750383;;;;01720032;1057G;RENAULT;MEGANE I SCENIC (JA0);*;0;;;0
-1350090076;;;;01285070B000007;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1954682200;;;11585;017100280030002;8976;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1256137590;;;;01285027B000011;3G;FORD;KA (CCQ);*;0;;;0
-1882854582;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1283062529;;;;01190064;107G;CITROEN;C3;*;0;;;0
-1995351674;;;;01905067;5344G;VOLKSWAGEN;PASSAT BERLINA (3C2);*;0;;;0
-1578368772;;;;01905067B000001;5344G;VOLKSWAGEN;PASSAT BERLINA (3C2);*;0;;;0
-1001536104;;;9045;011300460080002;3013;BMW;SERIE 3 BERLINA (E46);320d;0;Diesel;;0
-1030785880;;;;01710028B000017;4485G;PORSCHE;CAYENNE (TIPO 92A);*;0;;;0
-1458028219;;;;01710028B000017;4485G;PORSCHE;CAYENNE (TIPO 92A);*;0;;;0
-1783962421;;;;01720076;5032G;RENAULT;CLIO IV;*;0;;;0
-1500047691;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1339978658;;;;01650050B000006;939G;OPEL;VECTRA B BERLINA;*;0;;;0
-1862748680;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1933686981;;;32064;017100500020001;15195;PORSCHE;PANAMERA (TIPO 970);S;0;Sin plomo 95;;0
-1991565890;;;;01285049;5865G;FORD;FUSION (CBK);*;0;;;0
-1657889869;;;;01720069B000027;1027G;RENAULT;CLIO II FASE II (B/CB0);*;0;;;0
-1101152431;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1713029311;;;;01345020;244G;HYUNDAI;ATOS (MX);*;0;;;0
-1518848230;;;;01285027B000009;3G;FORD;KA (CCQ);*;0;;;0
-1392001560;;;;01550065;3960G;MAZDA;6 BERLINA (GG);*;0;;;0
-1398233307;;;;01710050B000004;1014G;PORSCHE;PANAMERA (TIPO 970);*;0;;;0
-1737643347;;;;017100280030003;;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1213581925;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1964034864;;;;017100280030003;;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1106976397;;;;01905067B000011;5344G;VOLKSWAGEN;PASSAT BERLINA (3C2);*;0;;;0
-1719577432;;;;017100280030003;;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1648589878;;;14161;019050390010007;16903;VOLKSWAGEN;POLO III CLASSIC (6V2);Básico;0;Sin plomo 91;;0
-1878223503;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1134247077;;;58575;017201000500036;2400;RENAULT;SCENIC II (JM);Authentique;0;Diesel;;0
-1784643126;;;;01720013;4522G;RENAULT;TWINGO I (C06);*;0;;;0
-1868782699;;;;01650046;4273G;OPEL;ASTRA G BERLINA;*;0;;;0
-1577600510;;;;01285070;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1878069921;;;;01190045B000010;1439G;CITROEN;XSARA BERLINA;*;0;;;0
-1323982958;;;8217;016700630450001;892;PEUGEOT;PARTNER (S2);Origin Combi;0;Sin plomo 91;;0
-1641052171;;;;017100280030003;;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1992711410;;;;01060098;771G;AUDI;A6 BERLINA (4F2);*;0;;;0
-1863823859;;;;01790009;5099G;SEAT;LEON (1M1);*;0;;;0
-1786041700;;;;01710028B000017;4485G;PORSCHE;CAYENNE (TIPO 92A);*;0;;;0
-1866009876;;;33721;016501010330031;25013;OPEL;CORSA D;"""111 Years""";0;Diesel;;0
-1389868710;;;18003;017201000500012;28971;RENAULT;SCENIC II (JM);Authentique;0;Diesel;;0
-1269517985;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1388149854;;;;01710050B000004;1014G;PORSCHE;PANAMERA (TIPO 970);*;0;;;0
-1727544890;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1901849788;;;;01710050B000004;1014G;PORSCHE;PANAMERA (TIPO 970);*;0;;;0
-1995682765;;;;01710028B000017;4485G;PORSCHE;CAYENNE (TIPO 92A);*;0;;;0
-1944239461;;;;017100280030003;;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1807885727;;;;01160020;2979G;CHEVROLET;KALOS;*;0;;;0
-1173628597;;;;01720036;5055G;RENAULT;MEGANE II BERLINA 5P;*;0;;;0
-1862465439;;;14922;011300460070001;4778;BMW;SERIE 3 BERLINA (E46);330i;0;Sin plomo 95;;0
-1487471609;;;;01905030;5342G;VOLKSWAGEN;PASSAT BERLINA (3A2);*;0;;;0
-1042910627;;;58878;016701230020004;30121;PEUGEOT;5008;Access;0;Diesel;;0
-1260278291;;;14160;016700220010010;36434;PEUGEOT;206;XR;0;Diesel;;0
-1839406200;;;;01060092;836G;AUDI;A6 AVANT (4B5);*;0;;;0
-1347724636;;;1645;019050160010003;1515;VOLKSWAGEN;GOLF II (191/193);Básico / C;0;Sin plomo 91;;0
-1617854606;;;5278;019050620200005;16656;VOLKSWAGEN;POLO III BERLINA (6N2);Conceptline;0;Sin plomo 91;;0
-1663554988;;;;01790009;5099G;SEAT;LEON (1M1);*;0;;;0
-1585074404;;;;017100280030003;;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1154028706;;;8217;016700630450001;892;PEUGEOT;PARTNER (S2);Origin Combi;0;Sin plomo 91;;0
-1018803606;;;;01650046B000015;4273G;OPEL;ASTRA G BERLINA;*;0;;;0
-1547212304;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1541956681;;;32064;017100500020002;15195;PORSCHE;PANAMERA (TIPO 970);S;0;Sin plomo 95;;0
-1719859442;;;14160;016700220530010;36434;PEUGEOT;206;XS Clim;0;Diesel;;0
-1982502553;;;;01550065B000002;3960G;MAZDA;6 BERLINA (GG);*;0;;;0
-1965489991;;;;01710050B000004;1014G;PORSCHE;PANAMERA (TIPO 970);*;0;;;0
-1135789371;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1684369003;;;;017100280030003;;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1045706094;;;;01790009;5099G;SEAT;LEON (1M1);*;0;;;0
-1139843191;;;14961;019100310110001;526;VOLVO;V40 FAMILIAR;1.9 D+ (85kW);0;Diesel;;0
-1534956494;;;;039501060010001;;YAMAHA;CYGNUS X;Cygnus X;0;;;0
-1392118437;;;;039500020010001;;YAMAHA;YZF-R 125;YZF-R 125;0;;;0
-1780488205;;;17965;015700450530001;14276;MERCEDES-BENZ;CLS (BM 219);350 (219.356);0;Sin plomo 95;;0
-1063999259;;;;01280096;5818G;FIAT;II DOBLÒ (152);*;0;;;0
-1915082408;;;;01670037;965G;PEUGEOT;306 3/5 PT. / 4 PT. (S2);*;0;;;0
-1952480480;;;18021;013800300140001;8115;JAGUAR;S-TYPE;2.7 V6 Diesel Classic;0;Diesel;;0
52123;1181FGP;WBAA431050KN80893;16325;011300460010005;33887;BMW;SERIE 3 BERLINA (E46);316i;2002;Sin plomo 95;0,1,15,5;12
52554;5817GNL;WDB9066111S398202;15965;025700200450196;464;MERCEDES-BENZ;SPRINTER II FURGÓN;310/313/316 CDI (906.631/633/635/637);2009;;0,1,9,15;5
53660;2929FRR;VSSZZZ6LZ7R102212;;017900230350005;;SEAT;IBIZA (6L1);Cool;0;Diesel;0,1,15,5;8
54569;3528HVJ;VF1CR1F0H37172752;19051;017200700010009;29157;RENAULT;CLIO III;Authentique;2053;Diesel;0,1,5,9,15;5
54831;3083FNZ;VF1CN0E0538757706;23487;017200060060003;28744;RENAULT;TWINGO II;Dynamique;2007;Diesel;0,1,9,15;6
55054;LV08JZX;SJNFDAJ10U1246178;19888;012250690040009;35366;NISSAN;QASHQAI (J10);Acenta;0;Diesel;0,1,5,9;4
55283;5042CST;VWASBFTL0Y1126332;119587;042250050020004;16066;NISSAN;CABSTAR E;Cabina simple Cabina individual;2002;;0,1,9;5
55733;CO4320AS;VSKTVUR20U0400574;5990;012250540220001;7999;NISSAN;TERRANO II (R20);Comfort;2000;Diesel;0,1,9,5;6
55741;0612DLP;VWASBFTL053816943;4694;042250070020001;12301;NISSAN;CABSTAR;Cabina simple Cabina individual;2004;;0,1,9;5
55746;E-5;WF0MXXGCDM4C41431;22529;012850720020003;30031;FORD;FOCUS C-MAX (CAP)(2003);Trend (D);2004;Diesel;0,1,9,3;5
55915;4372FGX;WF0XXXBDFX6B48588;;022850510060013;;FORD;TRANSIT FURGÓN (TT9);FT 300 K   (corto)   LKW   (Camion);2007;Diesel;0,1,9;6
55992;1477GKH;ZFA26300009210641;9298;012800970020003;24881;FIAT;II DOBLÒ (263) CARGO;Basis Kasten;2012;Diesel;0,1,9,3,5;4
56146;FB598XA;VF3CCHMRPJT083000;;016701260100039;;PEUGEOT;208;ALLURE;2018;Gasolina sin plomo (RON 95);0,1,9,3;9
56223;8505BWD;VF3BBRHZB12930797;17226;016700960040004;36356;PEUGEOT;EXPERT FURGÓN COMFORT (1995);Confort acristalato Largo;1999;Diesel;0,1,9;6
56307;7306CBB;JN1CAUA32U0059785;;012250280300001;;NISSAN;MAXIMA QX (A32);2.0 SS;1995;Sin plomo 91;0,1,9;6
56333;0889BND;W0L0TGF7512015267;15333;016500580080010;35182;OPEL;ZAFIRA A;Elegance;2000;Diesel;0,9,1;6
56348;0731KTG;VF73D9HP8DJ738657;59023;011900680020001;35335;CITROEN;C4 PICASSO/SPACETOURER;Attraction;2013;Diesel;0,1,9,3;8
56352;MA6092BN;VF1C0630511929920;7876;017200130150001;12481;RENAULT;TWINGO I (C06);1.2 Authentique (C068/6C/6D);1994;Sin plomo 95;0,1,9,3,5;6
56356;5953LHG;VF7RERHRJ76782574;18463;011900950030012;23066;CITROEN;C5 BREAK;Exclusive;2006;Diesel;0,1,9,3;6
56369;CARECE;SALLPAMJ41A459259;11628;017300520060001;15086;LAND ROVER;RANGE ROVER (LP);HSE (160kW);1998;Sin plomo 95;0,1,9;6
56561;1768FDP;ZFA19900000141276;32251;012800740070001;24992;FIAT;GRANDE PUNTO (199);1.3 16V Multijet Active (55kW);2006;Diesel;0,1,9,3;6
56567;8606FFC;WME01MC01XH049650;9339;015600810030001;3783;SMART;CITY-COUPE;Passion;1999;Sin plomo 95;0,1,9,3;5
56581;6805DCL;VSSZZZ6LZ5R067864;16809;017900230350017;27964;SEAT;IBIZA (6L1);Cool;2004;Sin plomo 91;0,9,3,5;0
56599;WW991AC;WBSVC31030VA16029;18452;011300560160002;35299;BMW;SERIE 3 BERLINA (E90);320d;2012;Diesel;0,1,9,3;5
56622;MA6781DC;VSSZZZ6KZ1R008881;7890;017900210030012;15721;SEAT;CORDOBA BERLINA (6K2);Stella;2000;Diesel;0,1,9,3,5;6
56742;0920JXK;VF34C9HP0AY192015;33270;016701120020003;30088;PEUGEOT;308;Access;2011;Diesel;0,1,9,3;6
56839;7644DBX;WAUZZZ4BZYN102343;8319;010600860080001;7414;AUDI;A6 BERLINA (4B2);2.5 TDI;2000;Diesel;0,3,9;0
56970;G4756B;SALLAAA186A366268;18239;017300400020001;8117;LAND ROVER;DISCOVERY;V6 TD S;2008;Diesel;0,1,9,3;7
-1786661678;;;18934;012850680010008;30046;FORD;FOCUS BERLINA (CAP);Ambiente (D);0;Diesel;;0
-1480769583;;;16078;019100650010005;4228;VOLVO;S80 BERLINA;2.0 T;0;Sin plomo 91;;0
-1928937502;;;15380;013450220030023;34890;HYUNDAI;ACCENT (LC);GLS;0;Sin plomo 91;;0
-1178595640;;;54947;017200790460031;37698;RENAULT;LAGUNA II (BG0);Confort Authentique;0;Sin plomo 95;;0
-1475512535;;;;01060046;884G;AUDI;A8 (4H2/4H8);*;0;;;0
-1213432284;;;16279;019050040020017;27444;VOLKSWAGEN;POLO IV (9N1);Trendline;0;Diesel;;0
-1234112492;;;;01670037;965G;PEUGEOT;306 3/5 PT. / 4 PT. (S2);*;0;;;0
-1737569155;;;14590;019050450300041;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;0;Sin plomo 91;;0
-1746719681;;;14590;019050450300041;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;0;Sin plomo 91;;0
-1760753224;;;16453;012850610060023;37725;FORD;MONDEO BERLINA (GE);Ghia;0;Diesel;;0
-1162101637;;;;01670037;965G;PEUGEOT;306 3/5 PT. / 4 PT. (S2);*;0;;;0
-1363845821;;;;01285045;5777G;FORD;FIESTA (CBK);*;0;;;0
-1002337519;;;14590;019050450300041;27276;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;0;Sin plomo 91;;0
-1646708948;;;;010601050700005;;AUDI;A4 BERLINA (8K2);Básico;0;Diesel;;0
-1182990814;;;9012;016500380240013;3450;OPEL;CORSA B;Edition 2000;0;Sin plomo 95;;0
-1539032101;;;18843;013450140150001;32490;HYUNDAI;COUPE (GK);1.6 FX;0;Sin plomo 95;;0
-1727325492;;;;017100550010003;;PORSCHE;MACAN (95BA);Base;0;Sin plomo 95;;0
-1563689205;;;11585;017100280030002;8976;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1503246101;;;11585;017100280030002;8976;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1649049047;;;;034570170010001;;KYMCO;SCOUT 50;Scout 50;0;;;0
-1304973119;;;;034570170010001;;KYMCO;SCOUT 50;Scout 50;0;;;0
-1400058783;;;17277;011900290010001;26121;CITROEN;C3 PLURIEL;1.4;0;Sin plomo 95;;0
50776;2868CKC;VF7FCKFVB26715599;16334;011900530040002;26348;CITROEN;C3;1.4 SX;2007;Sin plomo 95;0,1,5,15;5
51070;V453ETN;WAUZZZ4BZYN051454;8947;010600870080007;7416;AUDI;A6 AVANT (4B5);2.5 TDI;1998;Diesel;0,1,15,5;7
51797;793/17;WVWZZZ1KZ6B054372;;019050750420058;;VOLKSWAGEN;GOLF V (1K1)(10.2003);Highline;2003;Diesel;0,1,15,5;9
51937;MA0297CS;W0L0SAF07X4146195;4078;016500330020001;36050;OPEL;TIGRA;1.4 16V;1994;Sin plomo 95;0,1,15,5;8
51938;MA6909BD;VS6AXXWPFAMM54742;;012850020460004;;FORD;FIESTA BERL./COURIER;Surf;1991;Sin plomo 91;0,15,5;4
52021;MA4973CZ;VSSZZZ6KZYR107141;7892;017900200030010;2452;SEAT;IBIZA (6K1);Stella;1999;Diesel;0,1,15,5;12
52076;IB3891CH;WVWZZZ1HZTB069297;1874;019050170050001;2185;VOLKSWAGEN;GOLF III (1H1)(11.1991);GTI;1991;Sin plomo 95;0,1,15,5;10
52082;MA2867DD;VSSZZZ6KZ1R037471;13198;017900200040011;27927;SEAT;IBIZA (6K1);Signo;1999;Sin plomo 95;0,15,1,5;7
52108;GR0724Y;W0L000034M5236718;604;016500070020065;11933;OPEL;KADETT E;GL Berlina;1986;Sin plomo 91;0,1,15,5;18
52244;8052BLS;VSSZZZ6KZ2R039064;13198;017900200040011;27927;SEAT;IBIZA (6K1);Signo;1999;Sin plomo 95;0,1,15,5;8
52347;GR6500AG;VS6AXXWPAART36388;5183;012850130400027;33090;FORD;ESCORT BERL./TURNIER;Bravo Lim.;1994;Sin plomo 91;0,1,15,5;7
52484;GR1646AS;VSSZZZ6KZXR027250;3961;017900060020006;34631;SEAT;IBIZA (6K1);CL;1995;Sin plomo 91;0,1,15,5;7
52513;1288DSN;KMHBT51VP6U447647;19918;013450180060002;29512;HYUNDAI;GETZ (TB);1.5 CRDi;2003;Diesel;0,1,15,5;8
52575;4607CBC;YV1VW70823F955312;14961;019100310110001;526;VOLVO;V40 FAMILIAR;1.9 D+ (85kW);2000;Diesel;0,15,5;0
52578;5250GYC;W0L0AHM75A2110702;25502;016500590150045;32724;OPEL;ZAFIRA B;Cosmo;2007;Diesel;0,15,5;0
52694;3733CXR;VF33CRHYB83586928;15903;016700270330011;36386;PEUGEOT;307 (S1)(04.2001);XR Clim;2001;Diesel;0,1,15,5;8
52883;1569FNG;VSSZZZ6LZ7R173155;16809;017900230350003;27964;SEAT;IBIZA (6L1);Cool;0;Sin plomo 91;0,15,5;8
52895;8268DKK;SJNFHAN16U0593427;17241;012250170130001;28976;NISSAN;ALMERA (N16/E);Acenta;0;Diesel;0,1,15,5;8
52906;YC06ETT;JTHBB262602005584;19067;014870250050004;5419;LEXUS;IS (DS2/IS2);220d;2010;Diesel;0,1,15,5;9
53004;GR6019AS;VF1KC0EAF18342316;8990;017200171020004;956;RENAULT;KANGOO I (F/KC0);ALIZE;0;Diesel;0,15,5;7
53012;GR7451AT;VF1BA0ALE19320449;15766;017200810470001;5133;RENAULT;MEGANE I FASE 2 BERLINA (BA0);1.9 D Authentique;0;Diesel;0,1,15,5;6
53069;5831FHY;SJNFDAK12U2184869;20082;012250070040027;29135;NISSAN;MICRA (K12E);Acenta;0;Diesel;0,1,15,5;6
53209;MA8954DB;JTDKW223900071577;13663;018600080020001;25421;TOYOTA;YARIS VERSO (NCP2/NLP2);1.3 Linea Luna;0;Sin plomo 95;0,1,5,15;7
53274;5845BRM;WF0CXXGBFC1G76519;17782;022850400220015;6648;FORD;TRANSIT CAJA ABIERTA (FY);FT  350   2.4  largo;2001;Diesel;0,1,9,3;6
53575;;VGAS1A00000022274;;036700130010001;;PEUGEOT;SQUAB;SQUAP;2000;;0,1,5;3
53646;;VTHAL1A1A3G205501;;032180130020001;;DERBI;ATLANTIS 50;Atlantis 50 2T;2003;;0,1,5,9;4
53765;0519GGF;VF7CH9HXC98290247;19010;011900440320001;13971;CITROEN;XSARA PICASSO;1.6 HDi 90 Exclusive;2008;Diesel;0,1,5,15,9;7
53773;8645;WDB2030061F138386;54930;015700250120022;968;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;220 CDI (203.006);2001;Diesel;0,5,15;0
53798;9437BKV;VSSZZZ6KZ2R031402;13198;017900200040011;27927;SEAT;IBIZA (6K1);Signo;0;Sin plomo 95;0,1,15,5;8
54074;CO4589AH;VF1B56BK511565285;5242;017200440930002;37656;RENAULT;LAGUNA (B56);1.8 Anade;0;Sin plomo 91;0,1,15,5;8
54078;MA1704CV;VF1KC0AAF20377058;8987;017200170200001;24082;RENAULT;KANGOO I (F/KC0);Authentique;2001;Sin plomo 91;0,15,5;0
54425;9097KJC;VF1AHB11553735286;108062;017201300060002;23464;RENAULT;TWINGO III;Dynamique;0;Sin plomo 95;0,1,15,5;8
54450;AL1405AK;WV1ZZZ70ZYX140843;;029050220020018;;VOLKSWAGEN;T4 TRANSPORTER BUS;Caravelle;1990;Diesel;0,1,5,15,9;6
54471;9322BFR;WAUZZZ8DZVZ010701;;01060072B000018;4394G;AUDI;A4 BERLINA (B5);*;1997;;0,1,9,15,5;6
54739;CA9229BS;1J4GZB8Y5WY121329;;011700150060003;;CHRYSLER;JEEP GR.CHEROKEE (ZJ)/(Z);5.2 Ltd. (ZJ);1998;Sin plomo 91;0,5;0
54804;2108CTP;VSSZZZ5PZ4R000632;;017900400210009;;SEAT;ALTEA (5P1);Sport-up;2004;Diesel;0,1,5,15,9;6
54841;EB029BF;VNVM1FCRC55429070;;022250350140001;;NISSAN;NV400 FURGON (X62);L2H2 3,5t COMFORT;2015;Diesel;0,1,9,10;6
54954;7111BNP;VF33CNFUB82149590;15901;016700270110019;30417;PEUGEOT;307 (S1)(04.2001);XR;2001;Sin plomo 91;0,1,9,15,3;6
54958;1164CVB;YV1MS684142016684;18110;019100320260001;13039;VOLVO;S40 BERLINA;T5 AWD Momentum;0;Sin plomo 95;0,1,15,5;6
55026;3095CFY;WVWZZZ1JZ3U201836;15458;019050450010046;9037;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Básico;2001;Diesel;0,1,5;4
55042;1900CTX;WF0AXXWPDA4R43584;16967;012850700020018;33124;FORD;FOCUS BERLINA (CAK);Trend;2004;Diesel;0,1,5,9;6
55093;0608HBR;1C3ELB5H7XT512021;5593;011700220040001;7777;CHRYSLER;STRATUS JX CABRIO;2.5 V6 LX;1998;Sin plomo 91;0,5,9;0
55105;HK03HFG;VF1JA0B0528794167;57731;017200830130001;13601;RENAULT;SCENIC I (JA...);1.6 16V Authentique (JA0B/11);2003;Sin plomo 95;0,5,9;0
55255;7916HMJ;VF1CR2V0H46126802;34744;017200700290008;29174;RENAULT;CLIO III;Business;2011;Diesel;0,5;0
55599;0457DGW;W0L0TGF7512301038;15333;016500580050007;35182;OPEL;ZAFIRA A;Comfort;2001;Diesel;0,1,9,5;10
55713;2113CWR;SJNTCAE12U1090148;58980;012250920020001;24521;NISSAN;NOTE (E12);Visia;2014;Sin plomo 95;0,1,9;0
55763;9521BBJ;VF32ANFZE41180134;9467;016700220040009;3468;PEUGEOT;206;XT;2000;Sin plomo 91;15,0,1,9;6
55784;8219DZX;WVWZZZ3CZ6P193361;19957;019050670070008;26891;VOLKSWAGEN;PASSAT BERLINA (3C2);Highline;2006;Diesel;0,1,9;6
56006;8093FCC;WBAUG31030PU62182;58253;011300850150001;35213;BMW;SERIE 1 BERLINA (E81/E87);118d;2006;Diesel;0,1,9,3;6
56054;5547BTR;WDB2030081A947491;17864;015700251440003;979;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;220 CDI Sport Edition (LA) (203.008);2006;Diesel;0,1,9,3;6
56280;4113CDZ;WDB2084351T051431;9500;015700190020006;37543;MERCEDES-BENZ;CLK (BM 208) CABRIO;200 (208.435);2000;Sin plomo 95;0,1,9,3;6
56345;Y52D16907;WDB9062352N623965;;025700230420022;;MERCEDES-BENZ;SPRINTER II CAMIÓN DOKA;310/313/316 CDI (906.234/235/236/253/255);2015;Diesel;0,1,9,3;6
56347;BA4236V;VF1T3X30511759991;27705;027200010070003;378;RENAULT;TRAFIC I;T 1300;0;Diesel;0,9;0
56495;1986DSM;WBAUG31090PU36640;58253;011300850150001;35213;BMW;SERIE 1 BERLINA (E81/E87);118d;2005;Diesel;0,1,9,3;6
56607;CARECE;WAUZZZ8P34A131150;18071;010600350130005;3455;AUDI;A3 (8P1);2.0 TDI Ambition;2004;Diesel;0,1,9,3;6
56641;0887BZP;ZFA18800002402723;15891;012800560010001;24802;FIAT;II PUNTO (188) BERLINA;1.2 8V Active;2025;Sin plomo 95;0,1,9,3,5;6
57414;2185HHL;LC2D20000B1102216;;034570320010001;;KYMCO;LIKE 125;Like 125;2012;;0,1,9;1
57443;3250CDX;WVWZZZ1JZ3W246384;15458;019050450300053;9037;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;2002;Diesel;0,1,9,3;0
-1306994775;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1218658389;;;13182;011900470220002;6357;CITROEN;XSARA COUPE;2.0 HDi VTS (66kW);0;Diesel;;0
-1385503798;;;18843;013450140150001;32490;HYUNDAI;COUPE (GK);1.6 FX;0;Sin plomo 95;;0
-1985495510;;;16811;013450220250001;29504;HYUNDAI;ACCENT (LC);CRDi GL;0;Diesel;;0
-1673389572;;;;010601050700005;;AUDI;A4 BERLINA (8K2);Básico;0;Diesel;;0
-1910641434;;;;02720025;4492G;RENAULT;MASTER II FASE 2 FURGÓN;*;0;;;0
-1038023157;;;;01790020B000003;5092G;SEAT;IBIZA (6K1);*;0;;;0
-1569498896;;;;01730060B000001;5853G;LAND ROVER;FREELANDER (LN)(01.1998);*;0;;;0
-1804577988;;;;01730060B000001;5853G;LAND ROVER;FREELANDER (LN)(01.1998);*;0;;;0
-1917940460;;;14961;019100310110001;526;VOLVO;V40 FAMILIAR;1.9 D+ (85kW);0;Diesel;;0
-1175160110;;;;01550032B000007;3907G;MAZDA;3 BERLINA (BK);*;0;;;0
-1381163000;;;;01720049B000017;5038G;RENAULT;ESPACE IV (JK0);*;0;;;0
-1527604315;;;;01285024B000005;10G;FORD;MONDEO BERLINA (GD);*;0;;;0
-1179367949;;;;01570025;637G;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;*;0;;;0
-1083236938;;;9647;012850710040001;33878;FORD;FOCUS FAMILIAR (CAK);Ambiente;0;Sin plomo 91;;0
-1216305402;;;;01570027B000010;636G;MERCEDES-BENZ;CLASE C (BM 202) BERLINA;*;0;;;0
-1366346934;;;;01720111B000005;5060G;RENAULT;MEGANE III BERLINA 5P;*;0;;;0
-1901786962;;;;01800027B000002;1111G;SKODA;FELICIA BERLINA (791);*;0;;;0
-1953725618;;;;01730060B000001;5853G;LAND ROVER;FREELANDER (LN)(01.1998);*;0;;;0
-1732353709;;;;01190045B000005;1439G;CITROEN;XSARA BERLINA;*;0;;;0
-1377856526;;;;01905045B000010;4552G;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);*;0;;;0
-1492483314;;;;01670023B000004;4953G;PEUGEOT;206 CC CABRIO-COUPÉ;*;0;;;0
-1852330733;;;;01345060;290G;HYUNDAI;IX35 (EL/LM);*;0;;;0
-1275649294;;;;01060029B000015;4410G;AUDI;A4 AVANT (8E);*;0;;;0
-1748614944;;;;01650059B000002;4944G;OPEL;ZAFIRA B;*;0;;;0
-1706815143;;;;01790051;5098G;SEAT;INCA (6K9);*;0;;;0
-1032000501;;;;01790020;5092G;SEAT;IBIZA (6K1);*;0;;;0
-1783131562;;;;01345060;290G;HYUNDAI;IX35 (EL/LM);*;0;;;0
-1255712761;;;;01730060B000001;5853G;LAND ROVER;FREELANDER (LN)(01.1998);*;0;;;0
-1644670568;;;;01285070B000007;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1605847976;;;;01060098;771G;AUDI;A6 BERLINA (4F2);*;0;;;0
-1591646712;;;;01905098;1463G;VOLKSWAGEN;GOLF VI CABRIOLET (517)(03.2011);*;0;;;0
-1578298608;;;;01905085;4558G;VOLKSWAGEN;GOLF VI (5K1)(10.2008);*;0;;;0
-1415005720;;;;01280077B000005;5817G;FIAT;I DOBLÒ (119);*;0;;;0
-1321822439;;;;01790015;5084G;SEAT;CORDOBA BERLINA (6K2);*;0;;;0
-1066860878;;;;01060098;771G;AUDI;A6 BERLINA (4F2);*;0;;;0
-1992397930;;;;01720105;5055G;RENAULT;MEGANE II CLASSIC BERLINA;*;0;;;0
-1552843322;;;;01650038B000011;4294G;OPEL;CORSA B;*;0;;;0
